business_date,service_period,plate,qty_sold,price_sold_at,special,discount_name,check_count,net_sales
2026-03-17,Breakfast,Wild Mushroom Risotto,15,31.0,no,,7,465.0
2026-03-18,Breakfast,Wild Mushroom Risotto,16,31.0,no,,8,496.0
2026-03-19,Breakfast,Wild Mushroom Risotto,17,31.0,no,,8,527.0
2026-03-20,Breakfast,Wild Mushroom Risotto,22,31.0,no,,11,682.0
2026-03-21,Breakfast,Wild Mushroom Risotto,23,31.0,no,,11,713.0
2026-03-22,Breakfast,Wild Mushroom Risotto,18,31.0,no,,9,558.0
2026-03-23,Breakfast,Wild Mushroom Risotto,15,31.0,no,,7,465.0
2026-03-24,Breakfast,Wild Mushroom Risotto,16,31.0,no,,8,496.0
2026-03-25,Breakfast,Wild Mushroom Risotto,17,31.0,no,,8,527.0
2026-03-26,Breakfast,Wild Mushroom Risotto,12,31.0,no,,6,372.0
2026-03-27,Breakfast,Wild Mushroom Risotto,23,31.0,no,,11,713.0
2026-03-28,Breakfast,Wild Mushroom Risotto,24,31.0,no,,12,744.0
2026-03-29,Breakfast,Wild Mushroom Risotto,26,26.04,yes,Chef Special,13,677.04
2026-03-30,Breakfast,Wild Mushroom Risotto,16,31.0,no,,8,496.0
2026-03-31,Breakfast,Wild Mushroom Risotto,17,31.0,no,,8,527.0
2026-04-01,Breakfast,Wild Mushroom Risotto,12,31.0,no,,6,372.0
2026-04-02,Breakfast,Wild Mushroom Risotto,13,31.0,no,,6,403.0
2026-04-03,Breakfast,Wild Mushroom Risotto,24,31.0,no,,12,744.0
2026-04-04,Breakfast,Wild Mushroom Risotto,25,31.0,no,,12,775.0
2026-04-05,Breakfast,Wild Mushroom Risotto,20,31.0,no,,10,620.0
2026-04-06,Breakfast,Wild Mushroom Risotto,17,31.0,no,,8,527.0
2026-04-07,Breakfast,Wild Mushroom Risotto,12,31.0,no,,6,372.0
2026-04-08,Breakfast,Wild Mushroom Risotto,13,31.0,no,,6,403.0
2026-04-09,Breakfast,Wild Mushroom Risotto,14,31.0,no,,7,434.0
2026-04-10,Breakfast,Wild Mushroom Risotto,25,31.0,no,,12,775.0
2026-04-11,Breakfast,Wild Mushroom Risotto,26,31.0,no,,13,806.0
2026-04-12,Breakfast,Wild Mushroom Risotto,21,31.0,no,,10,651.0
2026-04-13,Breakfast,Wild Mushroom Risotto,12,31.0,no,,6,372.0
2026-04-14,Breakfast,Wild Mushroom Risotto,13,31.0,no,,6,403.0
2026-04-15,Breakfast,Wild Mushroom Risotto,14,31.0,no,,7,434.0
2026-04-16,Breakfast,Wild Mushroom Risotto,15,31.0,no,,7,465.0
2026-04-17,Breakfast,Wild Mushroom Risotto,26,31.0,no,,13,806.0
2026-04-18,Breakfast,Wild Mushroom Risotto,27,31.0,no,,13,837.0
2026-04-19,Breakfast,Wild Mushroom Risotto,23,26.04,yes,Chef Special,11,598.92
2026-04-20,Breakfast,Wild Mushroom Risotto,13,31.0,no,,6,403.0
2026-04-21,Breakfast,Wild Mushroom Risotto,14,31.0,no,,7,434.0
2026-04-22,Breakfast,Wild Mushroom Risotto,15,31.0,no,,7,465.0
2026-04-23,Breakfast,Wild Mushroom Risotto,16,31.0,no,,8,496.0
2026-04-24,Breakfast,Wild Mushroom Risotto,27,31.0,no,,13,837.0
2026-04-25,Breakfast,Wild Mushroom Risotto,22,31.0,no,,11,682.0
2026-04-26,Breakfast,Wild Mushroom Risotto,17,31.0,no,,8,527.0
2026-04-27,Breakfast,Wild Mushroom Risotto,14,31.0,no,,7,434.0
2026-04-28,Breakfast,Wild Mushroom Risotto,15,31.0,no,,7,465.0
2026-04-29,Breakfast,Wild Mushroom Risotto,16,31.0,no,,8,496.0
2026-04-30,Breakfast,Wild Mushroom Risotto,17,31.0,no,,8,527.0
2026-05-01,Breakfast,Wild Mushroom Risotto,28,31.0,no,,14,868.0
2026-05-02,Breakfast,Wild Mushroom Risotto,29,31.0,no,,14,899.0
2026-05-03,Breakfast,Wild Mushroom Risotto,24,31.0,no,,12,744.0
2026-05-04,Breakfast,Wild Mushroom Risotto,21,31.0,no,,10,651.0
2026-05-05,Breakfast,Wild Mushroom Risotto,22,31.0,no,,11,682.0
2026-05-06,Breakfast,Wild Mushroom Risotto,23,31.0,no,,11,713.0
2026-05-07,Breakfast,Wild Mushroom Risotto,18,31.0,no,,9,558.0
2026-05-08,Breakfast,Wild Mushroom Risotto,29,31.0,no,,14,899.0
2026-05-09,Breakfast,Wild Mushroom Risotto,30,31.0,no,,15,930.0
2026-05-10,Breakfast,Wild Mushroom Risotto,32,26.04,yes,Chef Special,16,833.28
2026-05-11,Breakfast,Wild Mushroom Risotto,22,31.0,no,,11,682.0
2026-05-12,Breakfast,Wild Mushroom Risotto,23,31.0,no,,11,713.0
2026-05-13,Breakfast,Wild Mushroom Risotto,18,31.0,no,,9,558.0
2026-05-14,Breakfast,Wild Mushroom Risotto,19,31.0,no,,9,589.0
2026-05-15,Breakfast,Wild Mushroom Risotto,30,31.0,no,,15,930.0
2026-05-16,Breakfast,Wild Mushroom Risotto,31,31.0,no,,15,961.0
2026-05-17,Breakfast,Wild Mushroom Risotto,26,31.0,no,,13,806.0
2026-05-18,Breakfast,Wild Mushroom Risotto,23,31.0,no,,11,713.0
2026-05-19,Breakfast,Wild Mushroom Risotto,18,31.0,no,,9,558.0
2026-05-20,Breakfast,Wild Mushroom Risotto,19,31.0,no,,9,589.0
2026-05-21,Breakfast,Wild Mushroom Risotto,20,31.0,no,,10,620.0
2026-05-22,Breakfast,Wild Mushroom Risotto,31,31.0,no,,15,961.0
2026-05-23,Breakfast,Wild Mushroom Risotto,32,31.0,no,,16,992.0
2026-05-24,Breakfast,Wild Mushroom Risotto,27,31.0,no,,13,837.0
2026-05-25,Breakfast,Wild Mushroom Risotto,18,31.0,no,,9,558.0
2026-05-26,Breakfast,Wild Mushroom Risotto,19,31.0,no,,9,589.0
2026-05-27,Breakfast,Wild Mushroom Risotto,20,31.0,no,,10,620.0
2026-05-28,Breakfast,Wild Mushroom Risotto,21,31.0,no,,10,651.0
2026-05-29,Breakfast,Wild Mushroom Risotto,32,31.0,no,,16,992.0
2026-05-30,Breakfast,Wild Mushroom Risotto,33,31.0,no,,16,1023.0
2026-05-31,Breakfast,Wild Mushroom Risotto,29,26.04,yes,Chef Special,14,755.16
2026-06-01,Breakfast,Wild Mushroom Risotto,19,31.0,no,,9,589.0
2026-06-02,Breakfast,Wild Mushroom Risotto,20,31.0,no,,10,620.0
2026-06-03,Breakfast,Wild Mushroom Risotto,21,31.0,no,,10,651.0
2026-06-04,Breakfast,Wild Mushroom Risotto,22,31.0,no,,11,682.0
2026-06-05,Breakfast,Wild Mushroom Risotto,33,31.0,no,,16,1023.0
2026-06-06,Breakfast,Wild Mushroom Risotto,28,31.0,no,,14,868.0
2026-06-07,Breakfast,Wild Mushroom Risotto,23,31.0,no,,11,713.0
2026-06-08,Breakfast,Wild Mushroom Risotto,20,31.0,no,,10,620.0
2026-06-09,Breakfast,Wild Mushroom Risotto,21,31.0,no,,10,651.0
2026-06-10,Breakfast,Wild Mushroom Risotto,22,31.0,no,,11,682.0
2026-06-11,Breakfast,Wild Mushroom Risotto,23,31.0,no,,11,713.0
2026-06-12,Breakfast,Wild Mushroom Risotto,28,31.0,no,,14,868.0
2026-06-13,Breakfast,Wild Mushroom Risotto,29,31.0,no,,14,899.0
2026-06-14,Breakfast,Wild Mushroom Risotto,24,31.0,no,,12,744.0
2026-06-15,Breakfast,Wild Mushroom Risotto,21,31.0,no,,10,651.0
2026-06-16,Breakfast,Wild Mushroom Risotto,22,31.0,no,,11,682.0
2026-06-17,Breakfast,Wild Mushroom Risotto,23,31.0,no,,11,713.0
2026-06-18,Breakfast,Wild Mushroom Risotto,18,31.0,no,,9,558.0
2026-06-19,Breakfast,Wild Mushroom Risotto,29,31.0,no,,14,899.0
2026-01-03,Dinner,Grilled Ribeye Dinner,26,33.5,no,,13,871.0
2026-01-04,Dinner,Grilled Ribeye Dinner,21,33.5,no,,10,703.5
2026-01-05,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-01-06,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-01-07,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-01-08,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-01-09,Dinner,Grilled Ribeye Dinner,26,33.5,no,,13,871.0
2026-01-10,Dinner,Grilled Ribeye Dinner,27,33.5,no,,13,904.5
2026-01-11,Dinner,Grilled Ribeye Dinner,22,33.5,no,,11,737.0
2026-01-12,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-01-13,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-01-14,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-01-15,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-01-16,Dinner,Grilled Ribeye Dinner,27,33.5,no,,13,904.5
2026-01-17,Dinner,Grilled Ribeye Dinner,28,33.5,no,,14,938.0
2026-01-18,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-01-19,Dinner,Grilled Ribeye Dinner,21,28.14,yes,Chef Special,10,590.94
2026-01-20,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-01-21,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-01-22,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-01-23,Dinner,Grilled Ribeye Dinner,28,33.5,no,,14,938.0
2026-01-24,Dinner,Grilled Ribeye Dinner,23,33.5,no,,11,770.5
2026-01-25,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-01-26,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-01-27,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-01-28,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-01-29,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-01-30,Dinner,Grilled Ribeye Dinner,23,33.5,no,,11,770.5
2026-01-31,Dinner,Grilled Ribeye Dinner,24,33.5,no,,12,804.0
2026-02-01,Dinner,Grilled Ribeye Dinner,19,33.5,no,,9,636.5
2026-02-02,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-02-03,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-02-04,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-02-05,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-02-06,Dinner,Grilled Ribeye Dinner,24,33.5,no,,12,804.0
2026-02-07,Dinner,Grilled Ribeye Dinner,25,33.5,no,,12,837.5
2026-02-08,Dinner,Grilled Ribeye Dinner,20,33.5,no,,10,670.0
2026-02-09,Dinner,Grilled Ribeye Dinner,24,28.14,yes,Chef Special,12,675.36
2026-02-10,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-02-11,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-02-12,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-02-13,Dinner,Grilled Ribeye Dinner,25,33.5,no,,12,837.5
2026-02-14,Dinner,Grilled Ribeye Dinner,26,33.5,no,,13,871.0
2026-02-15,Dinner,Grilled Ribeye Dinner,21,33.5,no,,10,703.5
2026-02-16,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-02-17,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-02-18,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-02-19,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-02-20,Dinner,Grilled Ribeye Dinner,26,33.5,no,,13,871.0
2026-02-21,Dinner,Grilled Ribeye Dinner,27,33.5,no,,13,904.5
2026-02-22,Dinner,Grilled Ribeye Dinner,22,33.5,no,,11,737.0
2026-02-23,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-02-24,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-02-25,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-02-26,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-02-27,Dinner,Grilled Ribeye Dinner,27,33.5,no,,13,904.5
2026-02-28,Dinner,Grilled Ribeye Dinner,28,33.5,no,,14,938.0
2026-03-01,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-03-02,Dinner,Grilled Ribeye Dinner,21,28.14,yes,Chef Special,10,590.94
2026-03-03,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-03-04,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-03-05,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-03-06,Dinner,Grilled Ribeye Dinner,28,33.5,no,,14,938.0
2026-03-07,Dinner,Grilled Ribeye Dinner,23,33.5,no,,11,770.5
2026-03-08,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-03-09,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-03-10,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-03-11,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-03-12,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-03-13,Dinner,Grilled Ribeye Dinner,23,33.5,no,,11,770.5
2026-03-14,Dinner,Grilled Ribeye Dinner,24,33.5,no,,12,804.0
2026-03-15,Dinner,Grilled Ribeye Dinner,19,33.5,no,,9,636.5
2026-03-16,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-03-17,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-03-18,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-03-19,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-03-20,Dinner,Grilled Ribeye Dinner,24,33.5,no,,12,804.0
2026-03-21,Dinner,Grilled Ribeye Dinner,25,33.5,no,,12,837.5
2026-03-22,Dinner,Grilled Ribeye Dinner,20,33.5,no,,10,670.0
2026-03-23,Dinner,Grilled Ribeye Dinner,24,28.14,yes,Chef Special,12,675.36
2026-03-24,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-03-25,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-03-26,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-03-27,Dinner,Grilled Ribeye Dinner,25,33.5,no,,12,837.5
2026-03-28,Dinner,Grilled Ribeye Dinner,26,33.5,no,,13,871.0
2026-03-29,Dinner,Grilled Ribeye Dinner,21,33.5,no,,10,703.5
2026-03-30,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-03-31,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-04-01,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-04-02,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-04-03,Dinner,Grilled Ribeye Dinner,26,33.5,no,,13,871.0
2026-04-04,Dinner,Grilled Ribeye Dinner,27,33.5,no,,13,904.5
2026-04-05,Dinner,Grilled Ribeye Dinner,22,33.5,no,,11,737.0
2026-04-06,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-04-07,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-04-08,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-04-09,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-04-10,Dinner,Grilled Ribeye Dinner,27,33.5,no,,13,904.5
2026-04-11,Dinner,Grilled Ribeye Dinner,28,33.5,no,,14,938.0
2026-04-12,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-04-13,Dinner,Grilled Ribeye Dinner,21,28.14,yes,Chef Special,10,590.94
2026-04-14,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-04-15,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-04-16,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-04-17,Dinner,Grilled Ribeye Dinner,28,33.5,no,,14,938.0
2026-04-18,Dinner,Grilled Ribeye Dinner,23,33.5,no,,11,770.5
2026-04-19,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-04-20,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-04-21,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-04-22,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-04-23,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-04-24,Dinner,Grilled Ribeye Dinner,23,33.5,no,,11,770.5
2026-04-25,Dinner,Grilled Ribeye Dinner,24,33.5,no,,12,804.0
2026-04-26,Dinner,Grilled Ribeye Dinner,19,33.5,no,,9,636.5
2026-04-27,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-04-28,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-04-29,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-04-30,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-05-01,Dinner,Grilled Ribeye Dinner,24,33.5,no,,12,804.0
2026-05-02,Dinner,Grilled Ribeye Dinner,25,33.5,no,,12,837.5
2026-05-03,Dinner,Grilled Ribeye Dinner,20,33.5,no,,10,670.0
2026-05-04,Dinner,Grilled Ribeye Dinner,24,28.14,yes,Chef Special,12,675.36
2026-05-05,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-05-06,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-05-07,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-05-08,Dinner,Grilled Ribeye Dinner,25,33.5,no,,12,837.5
2026-05-09,Dinner,Grilled Ribeye Dinner,26,33.5,no,,13,871.0
2026-05-10,Dinner,Grilled Ribeye Dinner,21,33.5,no,,10,703.5
2026-05-11,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-05-12,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-05-13,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-05-14,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-05-15,Dinner,Grilled Ribeye Dinner,26,33.5,no,,13,871.0
2026-05-16,Dinner,Grilled Ribeye Dinner,27,33.5,no,,13,904.5
2026-05-17,Dinner,Grilled Ribeye Dinner,22,33.5,no,,11,737.0
2026-05-18,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-05-19,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-05-20,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-05-21,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-05-22,Dinner,Grilled Ribeye Dinner,27,33.5,no,,13,904.5
2026-05-23,Dinner,Grilled Ribeye Dinner,28,33.5,no,,14,938.0
2026-05-24,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-05-25,Dinner,Grilled Ribeye Dinner,21,28.14,yes,Chef Special,10,590.94
2026-05-26,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-05-27,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-05-28,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-05-29,Dinner,Grilled Ribeye Dinner,28,33.5,no,,14,938.0
2026-05-30,Dinner,Grilled Ribeye Dinner,23,33.5,no,,11,770.5
2026-05-31,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-06-01,Dinner,Grilled Ribeye Dinner,15,33.5,no,,7,502.5
2026-06-02,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-06-03,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-06-04,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-06-05,Dinner,Grilled Ribeye Dinner,23,33.5,no,,11,770.5
2026-06-06,Dinner,Grilled Ribeye Dinner,24,33.5,no,,12,804.0
2026-06-07,Dinner,Grilled Ribeye Dinner,19,33.5,no,,9,636.5
2026-06-08,Dinner,Grilled Ribeye Dinner,16,33.5,no,,8,536.0
2026-06-09,Dinner,Grilled Ribeye Dinner,17,33.5,no,,8,569.5
2026-06-10,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-06-11,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-06-12,Dinner,Grilled Ribeye Dinner,24,33.5,no,,12,804.0
2026-06-13,Dinner,Grilled Ribeye Dinner,25,33.5,no,,12,837.5
2026-06-14,Dinner,Grilled Ribeye Dinner,20,33.5,no,,10,670.0
2026-06-15,Dinner,Grilled Ribeye Dinner,24,28.14,yes,Chef Special,12,675.36
2026-06-16,Dinner,Grilled Ribeye Dinner,18,33.5,no,,9,603.0
2026-06-17,Dinner,Grilled Ribeye Dinner,13,33.5,no,,6,435.5
2026-06-18,Dinner,Grilled Ribeye Dinner,14,33.5,no,,7,469.0
2026-06-19,Dinner,Grilled Ribeye Dinner,25,33.5,no,,12,837.5
2026-01-04,Dinner,Roasted Vegetable Bowl,23,36.0,no,,11,828.0
2026-01-05,Dinner,Roasted Vegetable Bowl,14,36.0,no,,7,504.0
2026-01-06,Dinner,Roasted Vegetable Bowl,15,36.0,no,,7,540.0
2026-01-07,Dinner,Roasted Vegetable Bowl,16,36.0,no,,8,576.0
2026-01-08,Dinner,Roasted Vegetable Bowl,17,36.0,no,,8,612.0
2026-01-09,Dinner,Roasted Vegetable Bowl,28,36.0,no,,14,1008.0
2026-01-10,Dinner,Roasted Vegetable Bowl,29,36.0,no,,14,1044.0
2026-01-11,Dinner,Roasted Vegetable Bowl,18,36.0,no,,9,648.0
2026-01-12,Dinner,Roasted Vegetable Bowl,15,36.0,no,,7,540.0
2026-01-13,Dinner,Roasted Vegetable Bowl,23,30.24,yes,Chef Special,11,695.52
2026-01-14,Dinner,Roasted Vegetable Bowl,17,36.0,no,,8,612.0
2026-01-15,Dinner,Roasted Vegetable Bowl,18,36.0,no,,9,648.0
2026-01-16,Dinner,Roasted Vegetable Bowl,29,36.0,no,,14,1044.0
2026-01-17,Dinner,Roasted Vegetable Bowl,24,36.0,no,,12,864.0
2026-01-18,Dinner,Roasted Vegetable Bowl,19,36.0,no,,9,684.0
2026-01-19,Dinner,Roasted Vegetable Bowl,16,36.0,no,,8,576.0
2026-01-20,Dinner,Roasted Vegetable Bowl,17,36.0,no,,8,612.0
2026-01-21,Dinner,Roasted Vegetable Bowl,18,36.0,no,,9,648.0
2026-01-22,Dinner,Roasted Vegetable Bowl,19,36.0,no,,9,684.0
2026-01-23,Dinner,Roasted Vegetable Bowl,24,36.0,no,,12,864.0
2026-01-24,Dinner,Roasted Vegetable Bowl,25,36.0,no,,12,900.0
2026-01-25,Dinner,Roasted Vegetable Bowl,20,36.0,no,,10,720.0
2026-01-26,Dinner,Roasted Vegetable Bowl,17,36.0,no,,8,612.0
2026-01-27,Dinner,Roasted Vegetable Bowl,18,36.0,no,,9,648.0
2026-01-28,Dinner,Roasted Vegetable Bowl,19,36.0,no,,9,684.0
2026-01-29,Dinner,Roasted Vegetable Bowl,14,36.0,no,,7,504.0
2026-01-30,Dinner,Roasted Vegetable Bowl,25,36.0,no,,12,900.0
2026-01-31,Dinner,Roasted Vegetable Bowl,26,36.0,no,,13,936.0
2026-02-01,Dinner,Roasted Vegetable Bowl,21,36.0,no,,10,756.0
2026-02-02,Dinner,Roasted Vegetable Bowl,18,36.0,no,,9,648.0
2026-02-03,Dinner,Roasted Vegetable Bowl,26,30.24,yes,Chef Special,13,786.24
2026-02-04,Dinner,Roasted Vegetable Bowl,14,36.0,no,,7,504.0
2026-02-05,Dinner,Roasted Vegetable Bowl,15,36.0,no,,7,540.0
2026-02-06,Dinner,Roasted Vegetable Bowl,26,36.0,no,,13,936.0
2026-02-07,Dinner,Roasted Vegetable Bowl,27,36.0,no,,13,972.0
2026-02-08,Dinner,Roasted Vegetable Bowl,22,36.0,no,,11,792.0
2026-02-09,Dinner,Roasted Vegetable Bowl,19,36.0,no,,9,684.0
2026-02-10,Dinner,Roasted Vegetable Bowl,14,36.0,no,,7,504.0
2026-02-11,Dinner,Roasted Vegetable Bowl,15,36.0,no,,7,540.0
2026-02-12,Dinner,Roasted Vegetable Bowl,16,36.0,no,,8,576.0
2026-02-13,Dinner,Roasted Vegetable Bowl,27,36.0,no,,13,972.0
2026-02-14,Dinner,Roasted Vegetable Bowl,28,36.0,no,,14,1008.0
2026-02-15,Dinner,Roasted Vegetable Bowl,23,36.0,no,,11,828.0
2026-02-16,Dinner,Roasted Vegetable Bowl,14,36.0,no,,7,504.0
2026-02-17,Dinner,Roasted Vegetable Bowl,15,36.0,no,,7,540.0
2026-02-18,Dinner,Roasted Vegetable Bowl,16,36.0,no,,8,576.0
2026-02-19,Dinner,Roasted Vegetable Bowl,17,36.0,no,,8,612.0
2026-02-20,Dinner,Roasted Vegetable Bowl,28,36.0,no,,14,1008.0
2026-02-21,Dinner,Roasted Vegetable Bowl,29,36.0,no,,14,1044.0
2026-02-22,Dinner,Roasted Vegetable Bowl,18,36.0,no,,9,648.0
2026-02-23,Dinner,Roasted Vegetable Bowl,15,36.0,no,,7,540.0
2026-02-24,Dinner,Roasted Vegetable Bowl,23,30.24,yes,Chef Special,11,695.52
2026-02-25,Dinner,Roasted Vegetable Bowl,17,36.0,no,,8,612.0
2026-02-26,Dinner,Roasted Vegetable Bowl,18,36.0,no,,9,648.0
2026-02-27,Dinner,Roasted Vegetable Bowl,29,36.0,no,,14,1044.0
2026-02-28,Dinner,Roasted Vegetable Bowl,24,36.0,no,,12,864.0
2026-03-01,Dinner,Roasted Vegetable Bowl,19,36.0,no,,9,684.0
2026-03-02,Dinner,Roasted Vegetable Bowl,16,36.0,no,,8,576.0
2026-03-03,Dinner,Roasted Vegetable Bowl,17,36.0,no,,8,612.0
2026-03-04,Dinner,Roasted Vegetable Bowl,18,36.0,no,,9,648.0
2026-03-05,Dinner,Roasted Vegetable Bowl,19,36.0,no,,9,684.0
2026-03-06,Dinner,Roasted Vegetable Bowl,24,36.0,no,,12,864.0
2026-03-07,Dinner,Roasted Vegetable Bowl,25,36.0,no,,12,900.0
2026-03-08,Dinner,Roasted Vegetable Bowl,20,36.0,no,,10,720.0
2026-03-09,Dinner,Roasted Vegetable Bowl,17,36.0,no,,8,612.0
2026-03-10,Dinner,Roasted Vegetable Bowl,18,36.0,no,,9,648.0
2026-03-11,Dinner,Roasted Vegetable Bowl,19,36.0,no,,9,684.0
2026-03-12,Dinner,Roasted Vegetable Bowl,14,36.0,no,,7,504.0
2026-03-13,Dinner,Roasted Vegetable Bowl,25,36.0,no,,12,900.0
2026-03-14,Dinner,Roasted Vegetable Bowl,26,36.0,no,,13,936.0
2026-03-15,Dinner,Roasted Vegetable Bowl,21,36.0,no,,10,756.0
2026-03-16,Dinner,Roasted Vegetable Bowl,18,36.0,no,,9,648.0
2026-03-17,Dinner,Roasted Vegetable Bowl,26,30.24,yes,Chef Special,13,786.24
2026-03-18,Dinner,Roasted Vegetable Bowl,14,36.0,no,,7,504.0
